ACCTTYPE,SF,X,Y
Residential,1200,-104.7432956,40.58969508
Residential,19056,-104.7431157,40.58969807
Residential,10854,-104.7429206,40.58970442
Residential,10000,-104.7427165,40.58970704
Residential,75588,-104.7425539,40.58970194
Residential,4106,-104.7423654,40.58969665
Residential,4106,-104.7421703,40.58970301
Residential,2584,-104.7419661,40.58970562
Residential,540,-104.7414328,40.58969832
Residential,384,-104.7412377,40.58970467
Residential,2400,-104.7410336,40.58970728
Residential,1332,-104.7408385,40.58971363
Residential,203,-104.7406499,40.58970834
Residential,3163,-104.7404548,40.58971469
Residential,324,-104.7402507,40.5897173
Residential,1760,-104.7400555,40.58972365
Residential,1487,-104.744246,40.58928207
Residential,1487,-104.7442476,40.58914102
Real State Assd,1136,-104.7442493,40.58856911
Residential,1568,-104.8053839,40.04936742
Residential,2318,-105.038416,40.04917677
Residential,2122,-105.038308,40.04896423
Residential,1246,-105.0359388,40.04739085
Residential,1922,-105.0391442,40.04899873
Residential,1854,-105.0392706,40.04924072
Residential,1246,-105.0390464,40.04943912
Residential,1761,-105.0386608,40.04959457
Residential,1319,-105.0384218,40.04967777
Residential,1246,-105.0381981,40.04976034
Residential,1854,-105.0379596,40.04993302
Residential,2302,-105.0375009,40.04973264
Residential,1747,-105.0374554,40.04949849
Residential,1698,-105.0379764,40.04915274
Residential,1246,-105.0373353,40.04931504
Residential,1747,-105.0372267,40.04912505
Residential,1854,-105.0370984,40.04893739
Residential,1698,-105.0228247,40.05631542
Residential,1453,-105.0230019,40.05623504
Residential,1568,-105.023164,40.05614386
Residential,1761,-105.0233305,40.05606128
Residential,1568,-105.0234792,40.05598106
Residential,1453,-105.0239877,40.05568057
Residential,1761,-105.0236699,40.0558941
Residential,1453,-105.023835,40.05579289
Residential,1854,-105.0245128,40.05520966
Residential,1453,-105.0243756,40.05532934
Residential,1761,-105.0241199,40.05556021
Residential,2318,-105.0242477,40.05544478
Residential,1554,-105.0255277,40.05428906
Residential,1790,-105.0257685,40.05407164
Residential,1453,-105.0247976,40.05495247
Residential,1568,-105.0249257,40.0548326
Residential,2318,-105.0250461,40.05472389
Residential,1453,-105.0251665,40.05461519
Residential,1854,-105.0252869,40.05450648
Residential,1568,-105.0226474,40.05584467
Residential,1854,-105.02394,40.05500261
Residential,1319,-105.0240604,40.0548939
Residential,1453,-105.0235767,40.05533311
Vacant Land,1790,-105.0232765,40.05553264
Residential,1698,-105.0234339,40.05543998
Residential,1453,-105.0236992,40.05522002
Residential,1453,-105.0238196,40.05511132
Residential,1790,-105.0228035,40.05576726
Residential,1761,-105.0229595,40.05568984
Residential,1790,-105.0231156,40.05561242
Residential,1453,-105.0243319,40.05464873
Residential,2318,-105.0244523,40.05454002
Residential,1568,-105.0246931,40.0543226
Residential,1453,-105.0248135,40.05421389
Residential,1319,-105.0250543,40.05399647
Residential,1790,-105.0230883,40.05653016
Residential,1790,-105.0233143,40.05642876
Vacant Land,1319,-105.02348,40.05634655
Residential,1698,-105.0236457,40.05626434
Residential,1761,-105.0238176,40.05618051
Residential,1453,-105.0239868,40.05608744
Residential,1568,-105.0241436,40.05598484
Residential,1790,-105.0242895,40.05587373
Residential,1319,-105.0244191,40.05575593
Residential,1761,-105.0248066,40.05540183
Residential,1761,-105.0246748,40.05552505
Residential,1453,-105.0235005,40.0568918
Residential,1319,-105.0236566,40.05681441
Residential,1698,-105.0238127,40.056737
Residential,1453,-105.0239688,40.05665958
Residential,1319,-105.0241276,40.05658218
Residential,1761,-105.0242855,40.05649896
Residential,2318,-105.0244374,40.05640691
Residential,2302,-105.0245823,40.05630854
Residential,1554,-105.0247189,40.05620361
Residential,2318,-105.0248449,40.05609338
Residential,1761,-105.0249651,40.05598303
Residential,1453,-105.0253263,40.0556569
Residential,2318,-105.0250855,40.05587432
Residential,2302,-105.0252059,40.05576561
Residential,1847,-105.0255671,40.05543948
Residential,2318,-105.0256875,40.05533077
Residential,2122,-105.0258079,40.05522206
Residential,2302,-105.0259283,40.05511335
Residential,2374,-105.0260486,40.05500464
Residential,2229,-105.0266637,40.05445348
Residential,1600,-105.0264098,40.05467851
Residential,2318,-105.0265302,40.0545698
Residential,1659,-105.025225,40.05502831
Residential,2153,-105.0264414,40.05749702
Residential,1398,-105.0266907,40.05755989
Residential,1814,-105.0269351,40.05756204
Residential,1583,-105.027521,40.05755683
Residential,1582,-105.027964,40.05755282
Residential,4256,-105.0288499,40.0575448
Residential,76674,-105.0282325,40.05600851
Residential,9000,-105.0285637,40.05654762
Residential,4000,-105.0286002,40.05588613
Residential,2264,-105.0288317,40.05621461
Residential,2264,-105.0290053,40.05675716
Residential,2281,-105.0292015,40.05573651
Residential,1549,-105.0293129,40.05589271
Residential,1566,-105.0294081,40.05605508
Residential,1650,-105.0294866,40.05622266
Residential,2428,-105.029548,40.05639445
Residential,1583,-105.029592,40.05656936
Residential,2568,-105.0296182,40.05674634
Residential,1549,-105.0296229,40.05692111
Residential,2393,-105.0296218,40.05709296
Residential,2428,-105.0296244,40.05726315
Residential,1583,-105.0286251,40.05713084
Residential,2568,-105.0296297,40.05760353
Residential,1568,-105.0290874,40.057545
Residential,14412,-105.0254278,40.05365778
Residential,5250,-105.0272518,40.05352083
Residential,3150,-105.0269243,40.05313165
Residential,5250,-105.0267892,40.05268183
Residential,2153,-105.0267933,40.05246026
Residential,1398,-105.0274154,40.052499
Residential,2153,-105.0274196,40.05226947
Residential,2264,-105.0274206,40.05209378
Residential,1583,-105.027425,40.05190401
Residential,1399,-105.0277197,40.05245213
Residential,2153,-105.0279192,40.05241893
Residential,1549,-105.0281352,40.05239647
Residential,1659,-105.0283218,40.05229442
Residential,2264,-105.0284528,40.05216984
Residential,1339,-105.0285808,40.05205352
Residential,1398,-105.028809,40.05184654
Residential,1829,-105.0289341,40.05172732
Residential,2428,-105.0290425,40.05160987
Residential,1583,-105.0291579,40.05149367
Residential,2153,-105.0292536,40.05136259
Residential,1398,-105.029359,40.05106678
Residential,1566,-105.0293152,40.05122172
Residential,2785,-105.0277464,40.05293894
Residential,96,-105.0279651,40.05291188
Residential,1595,-105.0281985,40.05288853
Residential,8000,-105.0284296,40.05282684
Residential,1800,-105.0288177,40.05259623
Residential,8000,-105.0289621,40.05245916
Residential,216,-105.0286428,40.05272414
Residential,13721,-105.0274829,40.05296637
Residential,13721,-105.0293137,40.0521417
Residential,864,-105.0294572,40.05201208
Residential,1776,-105.0299607,40.05141428
Residential,384,-105.0300346,40.05123537
Residential,1465,-105.0296056,40.05188171
Residential,1583,-105.0298681,40.05158183
Residential,3333,-105.0290345,40.05018348
Residential,3200,-105.0263938,40.05153178
Residential,900,-105.0264998,40.05136457
Residential,456,-105.0267484,40.05129289
Residential,672,-105.0269876,40.05129326
Residential,280,-105.0271977,40.05129401
Residential,216,-105.0274277,40.0512865
Residential,1583,-105.0276571,40.05132675
Residential,2281,-105.027879,40.05144849
Residential,2688,-105.0280895,40.05093354
Residential,1399,-105.0280906,40.05109054
Residential,1935,-105.0280802,40.05125338
Residential,1572,-105.0288039,40.05098477
Residential,1572,-105.0287732,40.05115319
Residential,1399,-105.0284976,40.0516232
Residential,1549,-105.0287219,40.05131356
Residential,1399,-105.0286268,40.05147669
Residential,1549,-105.027765,40.05204758
Residential,1583,-105.0282392,40.05184281
Residential,6688,-105.0280266,40.05197163
Residential,6688,-105.0263119,40.05197025
Residential,2200,-105.0268622,40.05197921
Residential,6688,-105.0255261,40.05173366
Residential,780,-105.0260343,40.05192442
Residential,1264,-105.0257698,40.05184473
Residential,1310,-105.0247769,40.05109573
Residential,1350,-105.0246579,40.05090313
Residential,1464,-105.0245728,40.0507002
Residential,1836,-105.0251065,40.05143257
Residential,900,-105.0249276,40.05127471
Residential,1300,-105.0245229,40.05049046
Residential,2416,-105.0245319,40.05006499
Residential,2400,-105.0258836,40.05138994
Residential,20000,-105.0260439,40.05127244
Residential,493,-105.0263794,40.0510741
Residential,66272,-105.026587,40.05101427
Residential,66272,-105.0268045,40.05098745
Residential,252,-105.0270114,40.05099138
Residential,66272,-105.0262055,40.05113698
Residential,66272,-105.0272072,40.05099207
Residential,360,-105.0274029,40.05099276
Residential,3200,-105.0254371,40.05107969
Residential,3219,-105.0255297,40.05093293
Residential,980,-105.0258733,40.05076474
Residential,192,-105.0260438,40.05068281
Residential,192,-105.0262255,40.05061654
Residential,1200,-105.0264158,40.05056682
Residential,240,-105.0266125,40.05053319
Residential,2520,-105.0270085,40.05052468
Residential,2690,-105.0272031,40.05052537
Residential,2520,-105.0273978,40.05052606
Residential,1440,-105.0275925,40.05052675
Residential,2520,-105.0268111,40.05051987
Residential,384,-105.0277872,40.05052744
Residential,1382,-105.0279819,40.05052794
Residential,1387,-105.0292785,40.05063227
Residential,336,-105.0294802,40.05067024
Residential,1860,-105.0281964,40.05052716
Residential,1747,-105.029687,40.05071336
Residential,1568,-105.0340922,40.05405186
Residential,1391,-105.0339218,40.05394857
Residential,1246,-105.0334131,40.05341697
Residential,1391,-105.0337683,40.05383158
Residential,1568,-105.0336292,40.05370435
Residential,1391,-105.0335098,40.05356524
Residential,1790,-105.0331291,40.05298966
Residential,1761,-105.0332995,40.05175314
Residential,1246,-105.0338391,40.05145512
Residential,1554,-105.0334794,40.05165384
Residential,1790,-105.0336593,40.05155453
Residential,1747,-105.0332507,40.05121924
Residential,2122,-105.0334969,40.05104392
Residential,1319,-105.0323966,40.05169581
Residential,1854,-105.0322783,40.0515208
Residential,1698,-105.0322297,40.05132681
Residential,1554,-105.0328936,40.0514389
Residential,1747,-105.032847,40.05120117
Residential,1453,-105.0329308,40.05095203
Residential,1790,-105.0331089,40.05081039
Residential,1246,-105.0333403,40.05066808
Residential,1453,-105.0336996,40.05087696
Residential,1790,-105.03517,40.05231791
Residential,1761,-105.0349862,40.05232388
Residential,1246,-105.0347972,40.05232422
Residential,1747,-105.0345969,40.05236857
Residential,2318,-105.0338727,40.05275498
Residential,1790,-105.034424,40.05244407
Residential,1246,-105.0342818,40.05252913
Residential,2318,-105.0341454,40.05260442
Residential,1854,-105.0340091,40.0526797
Residential,1453,-105.0337343,40.05283348
Residential,2302,-105.0335845,40.05290624
Residential,1790,-105.0334284,40.05296706
Residential,2302,-105.0350283,40.05277332
Residential,1854,-105.0347354,40.05284034
Residential,1761,-105.0345727,40.05294316
Residential,1554,-105.0344363,40.05301844
Residential,1698,-105.0343034,40.05309866
Residential,1453,-105.0341752,40.05318464
Residential,1761,-105.0340431,40.05327417
Residential,2318,-105.033903,40.05336255
Residential,1790,-105.0337575,40.05343705
Residential,1246,-105.034459,40.05343305
Residential,2302,-105.0341438,40.05376707
Residential,1761,-105.0342499,40.05363697
Residential,1536,-105.0343545,40.05353501
Residential,2016,-105.035055,40.05361895
Residential,1400,-105.034556,40.05432306
Residential,3600,-105.0346509,40.05418649
Residential,768,-105.0347199,40.05406773
Residential,1950,-105.034795,40.05395099
Residential,720,-105.0348794,40.05383889
Residential,2315,-105.0349672,40.05372892
Residential,2979,-105.0352597,40.05336599
Residential,2605,-105.0353524,40.05325028
Residential,1637,-105.0354405,40.05314042
Residential,2315,-105.0355385,40.05302732
Residential,1901,-105.0356263,40.05289809
Residential,2979,-105.0356798,40.05275318
Residential,2605,-105.0356994,40.05260578
Residential,1637,-105.0356895,40.0524676
Residential,1901,-105.035687,40.05233858
Residential,1847,-105.0356845,40.05220957
Residential,2979,-105.035682,40.05208056
Residential,1568,-105.0356832,40.05193908
Residential,1761,-105.035153,40.05202186
Residential,1790,-105.034521,40.05207135
Residential,1554,-105.0347292,40.05203127
Residential,2318,-105.03494,40.05202001
Residential,1790,-105.0339873,40.05231991
Residential,2302,-105.0341516,40.05222652
Residential,2302,-105.0343242,40.05213694
Residential,1554,-105.0336507,40.05250571
Residential,2122,-105.033819,40.05241281
Residential,1319,-105.0334755,40.0526042
Residential,1761,-105.0334724,40.05202951
Residential,1453,-105.0336523,40.0519302
Residential,1761,-105.0338327,40.05183115
Residential,1246,-105.0340245,40.05172234
Residential,1747,-105.0344757,40.05153586
Residential,1847,-105.0347252,40.05153379
Residential,1637,-105.0349616,40.05154298
Residential,2979,-105.0351867,40.05154549
Residential,2605,-105.035408,40.05154047
Residential,1901,-105.0356297,40.05153487
Residential,1847,-105.0358524,40.05151592
Residential,64000,-105.0360791,40.05148533
Residential,240,-105.036561,40.05164675
Residential,1824,-105.036709,40.05184202
Residential,2121,-105.036692,40.05238729
Residential,1800,-105.036691,40.05255749
Residential,1760,-105.036694,40.0520469
Residential,1200,-105.036693,40.05221709
Residential,1200,-105.0366912,40.0527289
Residential,5200,-105.0366893,40.05291088
Residential,600,-105.0365604,40.05328428
Residential,3075,-105.03639,40.05347544
Residential,2605,-105.0366377,40.0531015
Residential,1901,-105.0360784,40.05195899
Residential,2315,-105.0360828,40.05213133
Residential,2176,-105.0360832,40.05227408
Residential,960,-105.036087,40.05272039
Residential,1637,-105.0360655,40.05287934
Residential,10800,-105.0360836,40.05241683
Residential,200,-105.0360897,40.05256431
Residential,5000,-105.0359952,40.05303069
Residential,1488,-105.0356947,40.05340422
Residential,2078,-105.0355973,40.05352577
Residential,1392,-105.0358895,40.05316113
Residential,4500,-105.0357921,40.05328267
Residential,3670,-105.0353762,40.05378814
Residential,152,-105.035271,40.05393139
Residential,900,-105.0351834,40.05408945
Residential,2604,-105.035152,40.05424728
Residential,1296,-105.0351396,40.05443139
Residential,2216,-105.0360234,40.0543109
Residential,504870,-104.7065487,40.4064001
Residential,2600,-104.6449708,40.06928151
Residential,1520,-104.6449924,40.06875206
Residential,1453,-104.6449848,40.06888241
Residential,1771,-104.644983,40.06902652
Agricultural,934,-104.6734042,40.40732082
Residential,2542,-104.8479008,40.3197809
Residential,2542,-104.8460597,40.32110184
Residential,2703,-104.8462191,40.32122856
Residential,3620,-104.8463373,40.32136934
Residential,2703,-104.8464955,40.32036903
Residential,2560,-104.8452645,40.31991854
Residential,1286,-104.8448304,40.31947762
Residential,2700,-104.844392,40.31948658
Commercial,2484,-104.9069481,40.32865883
Residential,3456,-104.6789494,40.41871376
Residential,2964,-104.9381524,40.52719313
Residential,1924,-104.9379175,40.52719962
Residential,1056,-104.9377525,40.52721026
Residential,2240,-104.9375527,40.52720929
Residential,960,-104.9373579,40.52720072
Residential,2240,-104.937123,40.52720721
Residential,864,-104.9386391,40.52573911
Residential,20625,-104.9386535,40.52641399
Residential,5000,-104.9394629,40.52761883
Residential,1012,-104.9394643,40.52744346
Residential,1292,-104.9394707,40.52727956
Residential,400,-104.939497,40.52712337
Residential,996,-104.9394933,40.5269556
Residential,2810,-104.93948,40.52675729
Residential,1440,-104.9395664,40.52658615
Residential,480,-104.9396826,40.52642277
Residential,1200,-104.9398138,40.5262709
Residential,1800,-104.9426339,40.52599853
Residential,1998,-104.9402373,40.52581163
Residential,1998,-104.9432073,40.52553997
Residential,1614,-104.9434353,40.52575837
